Co,VOC,Temp,Hum,Label
29,380,27.35,63.01,0
24,389,27.37,63.01,0
25,382,27.36,63.0,0
29,394,27.36,63.0,0
24,374,27.35,63.01,0
25,379,27.35,63.02,0
25,380,27.35,62.98,0
26,385,27.36,62.99,0
25,372,27.36,62.96,0
25,375,27.36,63.04,0
15,380,27.35,63.02,0
22,387,27.37,62.99,0
25,381,27.37,63.01,0
41,383,27.37,62.99,0
15,379,27.38,62.96,0
26,374,27.38,62.97,0
21,382,27.39,62.97,0
24,377,27.39,62.91,0
25,368,27.39,62.93,0
25,363,27.37,62.96,0
41,365,27.37,62.93,0
24,375,27.36,62.96,0
25,380,27.37,62.93,0
25,374,27.37,62.91,0
21,374,27.38,62.98,0
25,377,27.38,62.94,0
25,374,27.39,62.94,0
0,376,27.37,62.89,0
25,364,27.38,62.89,0
33,378,27.39,62.9,0
29,370,27.38,62.88,0
27,365,27.38,62.9,0
29,367,27.39,62.87,0
24,367,27.41,62.87,0
25,366,27.41,62.85,0
25,364,27.41,62.92,0
25,369,27.41,62.85,0
25,371,27.4,62.85,0
25,372,27.39,62.88,0
24,370,27.4,62.89,0
29,368,27.38,62.86,0
25,368,27.39,62.84,0
25,374,27.38,62.85,0
26,374,27.39,62.83,0
15,366,27.39,62.88,0
30,353,27.4,62.87,0
23,370,27.4,62.84,0
34,373,27.38,62.82,0
21,374,27.4,62.76,0
60,366,27.4,62.83,0
24,359,27.39,62.82,0
22,372,27.4,62.79,0
27,370,27.4,62.84,0
20,364,27.39,62.81,0
46,368,27.39,62.84,0
25,366,27.4,62.81,0
25,368,27.38,62.86,0
25,372,27.38,62.85,0
25,375,27.4,62.86,0
25,376,27.4,62.83,0
25,372,27.41,62.83,0
25,364,27.39,62.85,0
26,369,27.41,62.88,0
26,371,27.4,62.82,0
25,363,27.41,62.8,0
26,366,27.42,62.79,0
24,361,27.42,62.79,0
25,375,27.4,62.79,0
28,376,27.4,62.75,0
25,374,27.4,62.79,0
25,366,27.4,62.79,0
20,345,27.41,62.8,0
25,367,27.39,62.85,0
26,378,27.39,62.82,0
25,383,27.4,62.83,0
25,383,27.4,62.81,0
25,382,27.39,62.78,0
21,381,27.4,62.78,0
25,377,27.4,62.78,0
17,375,27.4,62.81,0
25,379,27.4,62.75,0
26,378,27.42,62.75,0
15,373,27.41,62.76,0
25,378,27.4,62.75,0
28,366,27.39,62.7,0
28,379,27.41,62.76,0
25,387,27.41,62.75,0
31,381,27.4,62.71,0
23,382,27.41,62.75,0
26,373,27.41,62.79,0
17,378,27.42,62.74,0
26,381,27.42,62.77,0
39,377,27.41,62.69,0
14,374,27.4,62.72,0
26,370,27.42,62.7,0
25,368,27.41,62.69,0
35,395,27.43,62.74,0
25,380,27.41,62.76,0
34,374,27.43,62.65,0
25,371,27.42,62.7,0
25,382,27.44,62.68,0
24,378,27.45,62.68,0
26,374,27.43,62.68,0
26,378,27.45,62.69,0
14,377,27.43,62.66,0
24,385,27.44,62.64,0
25,375,27.43,62.65,0
25,378,27.45,62.62,0
25,374,27.44,62.59,0
25,371,27.44,62.64,0
25,370,27.44,62.6,0
25,372,27.45,62.62,0
24,369,27.45,62.61,0
25,367,27.45,62.57,0
20,367,27.45,62.6,0
24,370,27.44,62.58,0
26,368,27.44,62.6,0
17,371,27.47,62.57,0
23,388,27.48,62.56,0
25,370,27.48,62.51,0
29,372,27.47,62.51,0
15,360,27.47,62.51,0
25,363,27.46,62.48,0
25,359,27.46,62.51,0
43,360,27.46,62.51,0
17,360,27.48,62.51,0
25,357,27.48,62.5,0
27,350,27.47,62.46,0
25,353,27.46,62.44,0
27,354,27.47,62.41,0
46,349,27.47,62.43,0
28,340,27.48,62.39,0
24,370,27.49,62.38,0
26,373,27.5,62.33,0
30,373,27.5,62.32,0
25,379,27.49,62.34,0
32,378,27.49,62.33,0
17,373,27.5,62.38,0
25,374,27.49,62.36,0
19,379,27.49,62.34,0
0,384,27.5,62.33,0
32,388,27.48,62.32,0
27,384,27.49,62.33,0
26,385,27.49,62.32,0
45,384,27.49,62.35,0
26,377,27.49,62.36,0
27,387,27.47,62.31,0
17,382,27.49,62.32,0
25,383,27.49,62.28,0
25,384,27.5,62.3,0
25,388,27.49,62.28,0
25,368,27.48,62.33,0
26,385,27.46,62.29,0
22,401,27.48,62.36,0
21,380,27.46,62.3,0
23,363,27.47,62.33,0
25,378,27.47,62.38,0
25,381,27.48,62.36,0
27,386,27.48,62.31,0
25,390,27.48,62.36,0
25,370,27.47,62.38,0
26,376,27.48,62.36,0
25,380,27.49,62.35,0
25,381,27.48,62.35,0
25,377,27.48,62.32,0
25,381,27.48,62.31,0
25,390,27.5,62.33,0
25,388,27.5,62.3,0
25,389,27.48,62.3,0
15,384,27.49,62.31,0
29,384,27.48,62.28,0
26,384,27.48,62.31,0
37,388,27.5,62.33,0
25,394,27.51,62.27,0
25,386,27.51,62.3,0
20,392,27.49,62.26,0
26,389,27.5,62.29,0
25,388,27.5,62.27,0
34,389,27.49,62.28,0
25,396,27.52,62.26,0
63,392,27.53,62.23,0
25,390,27.54,62.23,0
25,396,27.52,62.22,0
22,392,27.52,62.26,0
30,390,27.51,62.25,0
31,388,27.5,62.29,0
32,386,27.5,62.26,0
18,389,27.5,62.26,0
28,408,27.5,62.25,0
5,388,27.5,62.22,0
24,389,27.52,62.28,0
15,375,27.52,62.29,0
47,383,27.5,62.26,0
25,387,27.51,62.25,0
25,389,27.55,62.24,0
25,386,27.54,62.25,0
24,395,27.55,62.22,0
25,387,27.54,62.24,0
26,385,27.55,62.25,0
26,384,27.55,62.19,0
25,384,27.54,62.16,0
25,380,27.55,62.24,0
25,377,27.53,62.18,0
25,379,27.52,62.21,0
24,373,27.53,62.22,0
23,382,27.53,62.18,0
20,380,27.53,62.17,0
25,378,27.52,62.17,0
31,358,27.53,62.19,0
28,364,27.54,62.15,0
24,362,27.55,62.06,0
25,361,27.55,62.13,0
25,378,27.55,62.05,0
27,381,27.55,62.14,0
26,396,27.54,62.06,0
29,389,27.53,62.04,0
24,387,27.53,62.03,0
24,383,27.55,62.04,0
25,384,27.55,62.03,0
26,384,27.53,62.03,0
26,386,27.55,62.08,0
45,383,27.52,62.1,0
23,385,27.54,62.11,0
24,385,27.53,62.07,0
24,385,27.52,62.08,0
25,382,27.53,62.03,0
26,385,27.56,62.07,0
24,387,27.54,62.06,0
25,390,27.55,62.06,0
25,389,27.55,62.01,0
26,382,27.56,62.01,0
20,386,27.53,62.01,0
25,386,27.53,62.03,0
26,382,27.53,62.06,0
26,378,27.52,62.01,0
26,385,27.53,62.04,0
25,389,27.55,62.05,0
29,384,27.55,62.07,0
26,378,27.55,62.08,0
65,377,27.56,62.01,0
25,379,27.55,61.99,0
16,378,27.54,61.99,0
26,377,27.55,61.97,0
27,384,27.56,61.98,0
24,378,27.57,61.99,0
27,370,27.57,61.98,0
25,377,27.57,62.0,0
14,381,27.57,61.94,0
24,383,27.58,61.99,0
25,387,27.58,61.94,0
25,388,27.58,61.96,0
25,392,27.56,61.94,0
25,391,27.56,61.97,0
63,392,27.56,61.96,0
25,403,27.58,61.93,0
26,396,27.57,61.94,0
26,394,27.58,61.88,0
26,404,27.58,61.91,0
24,399,27.57,61.92,0
26,396,27.59,61.91,0
26,389,27.57,61.88,0
23,406,27.58,61.88,0
25,399,27.59,61.89,0
22,408,27.6,61.86,0
0,399,27.59,61.87,0
25,398,27.57,61.88,0
24,410,27.57,61.89,0
25,398,27.57,61.86,0
25,391,27.57,61.89,0
25,404,27.58,61.94,0
30,402,27.58,61.92,0
0,405,27.58,61.92,0
26,404,27.58,61.92,0
25,410,27.58,61.94,0
26,408,27.57,61.88,0
25,403,27.57,61.91,0
26,411,27.58,61.86,0
27,406,27.57,61.88,0
25,402,27.58,61.89,0
24,396,27.58,61.87,0
25,401,27.58,61.87,0
25,400,27.59,61.88,0
23,401,27.58,61.89,0
26,404,27.58,61.86,0
30,405,27.57,61.87,0
29,400,27.57,61.92,0
22,397,27.6,61.86,0
25,402,27.58,61.84,0
25,406,27.59,61.9,0
24,400,27.59,61.82,0
24,422,27.61,61.88,0
26,408,27.61,61.82,0
19,401,27.6,61.8,0
25,398,27.6,61.85,0
20,400,27.6,61.78,0
26,398,27.6,61.76,0
27,397,27.61,61.76,0
25,400,27.58,61.75,0
27,406,27.61,61.74,0
0,397,27.62,61.73,0
25,402,27.6,61.74,0
25,398,27.6,61.73,0
25,403,27.59,61.79,0
0,398,27.59,61.77,0
25,402,27.59,61.76,0
26,402,27.58,61.81,0
25,402,27.59,61.8,0
26,398,27.6,61.8,0
24,388,27.59,61.76,0
27,410,27.59,61.7,0
26,399,27.6,61.73,0
24,415,27.61,61.69,0
22,400,27.6,61.66,0
27,400,27.6,61.67,0
25,401,27.61,61.67,0
25,397,27.6,61.73,0
26,375,27.61,61.74,0
25,392,27.6,61.66,0
25,397,27.58,61.69,0
23,390,27.61,61.71,0
21,389,27.6,61.71,0
29,395,27.59,61.73,0
25,392,27.61,61.74,0
44,399,27.62,61.7,0
25,400,27.62,61.69,0
24,399,27.63,61.71,0
28,405,27.61,61.64,0
25,403,27.62,61.66,0
25,402,27.63,61.63,0
24,398,27.63,61.65,0
25,406,27.65,61.62,0
25,394,27.63,61.61,0
25,401,27.65,61.59,0
30,403,27.64,61.58,0
25,398,27.64,61.59,0
24,394,27.64,61.55,0
24,413,27.65,61.58,0
24,392,27.65,61.59,0
37,399,27.66,61.52,0
26,396,27.66,61.5,0
25,394,27.68,61.53,0
29,395,27.67,61.52,0
25,391,27.67,61.53,0
25,398,27.66,61.49,0
26,381,27.67,61.47,0
25,393,27.67,61.42,0
36,399,27.66,61.45,0
24,400,27.67,61.51,0
14,403,27.66,61.44,0
18,402,27.65,61.5,0
27,403,27.64,61.52,0
25,398,27.65,61.5,0
10,399,27.65,61.47,0
25,400,27.65,61.46,0
25,405,27.66,61.43,0
25,398,27.64,61.44,0
26,398,27.66,61.46,0
34,401,27.67,61.43,0
29,400,27.66,61.38,0
24,400,27.67,61.45,0
25,391,27.66,61.5,0
22,400,27.66,61.46,0
26,404,27.67,61.42,0
25,398,27.67,61.44,0
39,396,27.65,61.46,0
25,400,27.66,61.47,0
22,402,27.65,61.48,0
25,410,27.66,61.42,0
25,399,27.66,61.44,0
25,399,27.66,61.45,0
29,404,27.65,61.44,0
23,398,27.65,61.4,0
24,403,27.66,61.43,0
25,397,27.66,61.39,0
24,391,27.68,61.41,0
25,388,27.67,61.33,0
14,394,27.68,61.4,0
25,399,27.69,61.36,0
24,402,27.68,61.38,0
25,394,27.68,61.39,0
26,399,27.69,61.34,0
24,398,27.67,61.35,0
26,402,27.69,61.35,0
26,402,27.68,61.38,0
12,402,27.67,61.37,0
31,405,27.67,61.38,0
29,401,27.67,61.37,0
27,394,27.66,61.39,0
25,383,27.65,61.39,0
26,404,27.66,61.38,0
24,411,27.66,61.37,0
25,400,27.66,61.32,0
25,399,27.67,61.31,0
23,403,27.69,61.28,0
27,403,27.68,61.31,0
21,403,27.68,61.27,0
44,403,27.68,61.33,0
25,402,27.66,61.26,0
25,402,27.67,61.31,0
25,400,27.67,61.29,0
22,399,27.67,61.32,0
31,402,27.67,61.31,0
25,396,27.67,61.31,0
25,394,27.67,61.29,0
29,395,27.68,61.38,0
25,399,27.68,61.3,0
26,402,27.69,61.34,0
9,393,27.7,61.35,0
25,398,27.72,61.31,0
26,391,27.69,61.31,0
19,398,27.71,61.3,0
24,397,27.71,61.26,0
28,394,27.72,61.18,0
28,391,27.74,61.24,0
33,393,27.73,61.21,0
25,387,27.69,61.23,0
26,401,27.72,61.24,0
25,400,27.72,61.25,0
31,397,27.72,61.22,0
25,393,27.71,61.26,0
25,389,27.69,61.27,0
25,386,27.71,61.23,0
25,386,27.7,61.22,0
14,396,27.7,61.17,0
38,401,27.7,61.2,0
26,400,27.71,61.21,0
26,396,27.7,61.19,0
28,394,27.71,61.23,0
24,391,27.72,61.16,0
15,395,27.72,61.19,0
25,404,27.72,61.17,0
24,399,27.7,61.16,0
25,395,27.69,61.17,0
27,381,27.69,61.15,0
26,392,27.68,61.18,0
26,400,27.7,61.18,0
25,391,27.7,61.2,0
25,390,27.7,61.2,0
25,398,27.71,61.16,0
24,401,27.71,61.15,0
27,402,27.73,61.21,0
14,399,27.73,61.15,0
26,404,27.72,61.15,0
25,399,27.74,61.13,0
25,406,27.73,61.17,0
24,413,27.72,61.11,0
24,409,27.72,61.15,0
27,409,27.72,61.15,0
25,408,27.72,61.13,0
26,414,27.72,61.13,0
19,413,27.72,61.14,0
25,410,27.73,61.15,0
25,411,27.73,61.12,0
27,412,27.74,61.1,0
24,409,27.73,61.07,0
26,400,27.74,61.05,0
17,408,27.74,61.04,0
32,399,27.73,61.04,0
21,416,27.74,61.12,0
25,403,27.73,61.07,0
23,404,27.74,61.09,0
25,401,27.74,61.04,0
25,404,27.75,61.05,0
13,404,27.74,61.05,0
25,400,27.73,61.07,0
25,410,27.72,61.06,0
22,410,27.73,61.06,0
25,410,27.74,61.1,0
25,396,27.74,61.1,0
25,412,27.72,61.08,0
25,408,27.73,61.09,0
25,409,27.74,61.08,0
25,391,27.74,61.09,0
25,401,27.77,61.03,0
26,403,27.75,61.02,0
25,386,27.76,60.99,0
25,395,27.78,61.01,0
24,401,27.77,61.0,0
25,400,27.77,60.98,0
47,400,27.77,60.99,0
25,415,27.77,61.01,0
25,407,27.75,61.02,0
25,402,27.75,60.99,0
25,414,27.76,61.0,0
52,421,27.75,60.95,0
25,402,27.78,60.96,0
26,421,27.78,60.92,0
26,416,27.78,60.93,0
23,417,27.79,60.92,0
25,417,27.79,60.87,0
25,414,27.8,60.82,0
25,417,27.81,60.88,0
22,417,27.81,60.85,0
28,412,27.79,60.81,0
31,414,27.79,60.83,0
21,416,27.77,60.83,0
25,410,27.79,60.84,0
25,413,27.78,60.85,0
25,413,27.77,60.84,0
25,419,27.77,60.89,0
25,417,27.78,60.87,0
27,397,27.78,60.82,0
25,414,27.76,60.86,0
38,416,27.77,60.84,0
25,415,27.78,60.84,0
23,413,27.77,60.81,0
25,415,27.78,60.82,0
33,415,27.79,60.81,0
25,412,27.79,60.81,0
28,413,27.78,60.82,0
25,410,27.79,60.86,0
25,410,27.78,60.83,0
23,405,27.79,60.8,0
24,405,27.78,60.8,0
32,408,27.78,60.8,0
25,408,27.79,60.83,0
25,406,27.78,60.83,0
29,417,27.78,60.8,0
0,406,27.79,60.82,0
24,406,27.78,60.82,0
31,407,27.79,60.78,0
29,418,27.79,60.81,0
28,422,27.79,60.8,0
26,402,27.78,60.81,0
25,398,27.79,60.78,0
25,397,27.8,60.77,0
25,396,27.82,60.77,0
24,396,27.8,60.78,0
24,402,27.79,60.78,0
27,399,27.79,60.75,0
27,392,27.8,60.76,0
24,400,27.78,60.8,0
14,392,27.78,60.76,0
25,394,27.77,60.75,0
24,384,27.77,60.75,0
26,386,27.78,60.78,0
27,401,27.79,60.73,0
22,388,27.78,60.74,0
27,388,27.77,60.71,0
25,396,27.79,60.67,0
21,409,27.78,60.7,0
46,395,27.78,60.67,0
25,402,27.78,60.68,0
25,393,27.78,60.72,0
26,398,27.78,60.71,0
19,390,27.79,60.67,0
26,391,27.8,60.69,0
25,392,27.8,60.69,0
23,393,27.79,60.7,0
25,388,27.79,60.7,0
25,389,27.79,60.66,0
26,378,27.8,60.72,0
24,386,27.79,60.67,0
23,385,27.79,60.69,0
25,389,27.81,60.71,0
28,392,27.81,60.7,0
18,391,27.81,60.68,0
26,400,27.81,60.63,0
25,388,27.8,60.68,0
25,392,27.82,60.66,0
25,393,27.82,60.62,0
25,391,27.82,60.67,0
24,407,27.81,60.62,0
25,390,27.81,60.67,0
25,383,27.8,60.68,0
25,391,27.81,60.67,0
25,391,27.8,60.67,0
51,388,27.8,60.63,0
1,387,27.8,60.67,0
24,390,27.81,60.68,0
24,395,27.8,60.62,0
25,393,27.81,60.63,0
24,391,27.81,60.63,0
25,392,27.81,60.62,0
25,388,27.82,60.63,0
25,389,27.81,60.62,0
35,392,27.81,60.62,0
20,385,27.81,60.62,0
25,392,27.8,60.58,0
25,385,27.8,60.65,0
24,387,27.8,60.65,0
32,393,27.8,60.62,0
25,391,27.79,60.72,0
25,396,27.79,60.68,0
26,391,27.8,60.64,0
34,397,27.82,60.64,0
24,395,27.82,60.67,0
24,395,27.82,60.65,0
25,397,27.81,60.64,0
48,396,27.81,60.59,0
25,396,27.82,60.59,0
26,396,27.82,60.64,0
43,395,27.84,60.63,0
10,394,27.84,60.57,0
0,397,27.83,60.61,0
25,395,27.82,60.55,0
25,390,27.81,60.62,0
24,390,27.82,60.55,0
25,395,27.81,60.58,0
25,392,27.79,60.57,0
25,397,27.81,60.57,0
25,397,27.8,60.62,0
36,394,27.82,60.59,0
25,395,27.81,60.58,0
25,386,27.82,60.56,0
25,393,27.81,60.57,0
22,396,27.82,60.51,0
24,408,27.83,60.55,0
25,398,27.82,60.51,0
43,394,27.81,60.55,0
24,393,27.81,60.55,0
25,391,27.79,60.52,0
27,371,27.8,60.54,0
25,399,27.8,60.52,0
24,380,27.8,60.6,0
25,398,27.8,60.52,0
25,404,27.79,60.57,0
21,384,27.78,60.53,0
19,391,27.8,60.57,0
24,387,27.79,60.54,0
35,392,27.8,60.56,0
25,393,27.79,60.55,0
23,390,27.8,60.56,0
25,391,27.8,60.55,0
25,391,27.8,60.53,0
25,391,27.8,60.57,0
25,392,27.79,60.57,0
43,391,27.79,60.5,0
25,390,27.81,60.58,0
25,393,27.79,60.57,0
25,392,27.79,60.63,0
24,388,27.79,60.63,0
25,395,27.79,60.57,0
0,390,27.8,60.56,0
25,391,27.8,60.53,0
25,397,27.82,60.53,0
25,387,27.81,60.51,0
26,388,27.82,60.52,0
27,397,27.81,60.54,0
26,397,27.8,60.55,0
25,397,27.81,60.52,0
14,394,27.79,60.53,0
25,398,27.8,60.56,0
26,397,27.78,60.59,0
25,398,27.78,60.54,0
26,397,27.79,60.59,0
24,409,27.79,60.53,0
27,402,27.79,60.54,0
25,395,27.79,60.57,0
25,399,27.79,60.55,0
24,392,27.8,60.54,0
25,417,27.81,60.51,0
24,397,27.81,60.55,0
25,404,27.8,60.5,0
34,402,27.82,60.51,0
25,404,27.82,60.49,0
26,393,27.82,60.46,0
25,389,27.82,60.45,0
25,393,27.83,60.43,0
24,400,27.82,60.42,0
24,396,27.82,60.42,0
25,397,27.83,60.48,0
25,398,27.84,60.45,0
24,415,27.83,60.44,0
23,402,27.83,60.48,0
26,399,27.85,60.48,0
25,408,27.84,60.45,0
26,402,27.85,60.41,0
22,404,27.85,60.44,0
22,406,27.84,60.38,0
29,402,27.86,60.37,0
23,393,27.85,60.39,0
25,398,27.84,60.37,0
25,400,27.85,60.34,0
27,403,27.85,60.35,0
25,401,27.83,60.35,0
25,399,27.83,60.35,0
25,403,27.83,60.36,0
24,405,27.84,60.38,0
25,403,27.83,60.33,0
25,402,27.82,60.34,0
33,410,27.81,60.38,0
25,403,27.81,60.33,0
38,400,27.82,60.38,0
24,404,27.83,60.27,0
44,405,27.83,60.33,0
35,398,27.82,60.31,0
24,412,27.83,60.31,0
25,400,27.83,60.27,0
21,376,27.84,60.3,0
27,416,27.83,60.3,0
25,394,27.83,60.29,0
24,392,27.83,60.28,0
32,393,27.81,60.3,0
25,389,27.83,60.31,0
24,397,27.83,60.32,0
25,389,27.83,60.31,0
36,391,27.82,60.33,0
26,384,27.83,60.33,0
26,382,27.83,60.34,0
24,388,27.86,60.29,0
25,391,27.85,60.31,0
21,390,27.85,60.33,0
24,387,27.85,60.32,0
24,394,27.85,60.27,0
29,402,27.84,60.3,0
23,398,27.84,60.28,0
24,396,27.85,60.25,0
25,392,27.84,60.3,0
22,394,27.87,60.24,0
21,398,27.87,60.23,0
21,394,27.88,60.24,0
28,392,27.88,60.25,0
31,393,27.88,60.22,0
23,394,27.88,60.2,0
25,390,27.89,60.2,0
20,389,27.88,60.21,0
0,389,27.89,60.18,0
22,373,27.89,60.17,0
45,405,27.89,60.13,0
26,394,27.91,60.16,0
27,389,27.91,60.07,0
25,393,27.92,60.11,0
46,392,27.9,60.1,0
24,395,27.9,60.08,0
14,399,27.88,60.09,0
47,401,27.89,60.11,0
25,395,27.88,60.06,0
25,403,27.86,60.12,0
22,411,27.87,60.13,0
22,404,27.85,60.15,0
26,407,27.88,60.13,0
25,405,27.87,60.12,0
23,403,27.89,60.13,0
21,399,27.88,60.15,0
25,401,27.89,60.09,0
30,403,27.9,60.1,0
26,398,27.89,60.1,0
33,397,27.91,60.11,0
25,399,27.93,60.09,0
31,402,27.92,60.07,0
22,400,27.91,60.04,0
25,401,27.92,60.01,0
0,399,27.9,60.04,0
16,401,27.91,60.06,0
0,396,27.92,60.02,0
25,399,27.9,60.04,0
25,396,27.89,60.0,0
27,396,27.91,60.03,0
25,408,27.9,60.0,0
25,402,27.94,59.98,0
25,401,27.94,60.0,0
25,389,27.94,59.95,0
25,400,27.92,59.94,0
25,380,27.92,59.94,0
25,398,27.9,59.94,0
25,397,27.92,59.99,0
24,397,27.9,59.95,0
23,406,27.9,59.94,0
0,402,27.9,59.94,0
35,401,27.91,59.98,0
23,401,27.9,59.97,0
24,412,27.9,60.0,0
24,402,27.9,59.98,0
46,393,27.9,59.96,0
26,391,27.89,59.93,0
20,391,27.88,59.98,0
41,397,27.89,60.01,0
25,399,27.9,59.98,0
25,399,27.9,59.99,0
15,394,27.91,59.98,0
23,396,27.91,59.95,0
27,388,27.92,60.01,0
36,401,27.9,59.96,0
0,399,27.89,59.98,0
27,404,27.88,60.01,0
21,405,27.89,59.97,0
15,396,27.88,60.0,0
24,408,27.89,59.98,0
15,394,27.88,60.02,0
20,385,27.89,59.99,0
25,389,27.9,59.96,0
28,387,27.89,59.96,0
24,383,27.9,59.99,0
25,383,27.9,59.96,0
25,382,27.9,59.93,0
24,387,27.9,59.96,0
23,383,27.89,59.95,0
25,387,27.9,59.96,0
25,382,27.88,59.97,0
24,389,27.89,59.98,0
21,385,27.87,59.97,0
28,395,27.87,59.97,0
25,388,27.88,59.94,0
19,389,27.87,60.0,0
22,384,27.86,59.99,0
24,387,27.86,59.96,0
25,388,27.86,60.0,0
25,396,27.87,60.01,0
27,392,27.87,60.01,0
25,390,27.88,59.97,0
32,387,27.88,59.98,0
30,389,27.87,60.02,0
25,397,27.88,60.01,0
25,396,27.9,60.01,0
24,387,27.89,60.01,0
25,381,27.9,60.02,0
28,399,27.9,59.97,0
25,384,27.9,60.0,0
24,378,27.87,59.99,0
25,388,27.87,59.99,0
25,395,27.87,59.97,0
0,388,27.88,60.0,0
24,391,27.86,60.02,0
20,390,27.87,59.99,0
26,399,27.88,59.96,0
25,392,27.86,60.03,0
25,393,27.87,60.01,0
35,394,27.86,60.0,0
25,386,27.89,60.03,0
24,391,27.88,60.01,0
23,401,27.87,59.98,0
32,388,27.88,59.98,0
25,380,27.89,59.98,0
28,378,27.88,59.97,0
24,382,27.88,59.98,0
35,387,27.88,60.0,0
22,383,27.88,59.97,0
36,387,27.89,60.01,0
25,392,27.88,60.0,0
31,394,27.87,59.99,0
18,396,27.87,59.98,0
31,397,27.88,60.0,0
29,398,27.88,60.01,0
25,401,27.89,60.01,0
34,394,27.9,59.97,0
25,400,27.88,59.96,0
25,396,27.88,59.96,0
26,403,27.89,59.94,0
44,398,27.89,59.95,0
25,392,27.9,59.96,0
25,400,27.88,60.0,0
29,417,27.9,59.96,0
24,399,27.89,59.95,0
24,402,27.86,59.97,0
39,403,27.88,59.96,0
24,403,27.88,59.95,0
64,402,27.91,59.95,0
25,389,27.9,59.95,0
25,397,27.91,59.96,0
28,394,27.91,59.95,0
26,397,27.92,59.94,0
21,393,27.92,59.97,0
25,394,27.93,59.94,0
25,402,27.91,59.96,0
23,398,27.88,60.01,0
25,396,27.88,59.94,0
25,399,27.88,59.99,0
27,399,27.87,59.96,0
24,397,27.9,60.03,0
13,396,27.89,59.99,0
27,394,27.89,59.98,0
34,399,27.89,59.95,0
25,406,27.89,59.98,0
23,403,27.9,59.98,0
21,401,27.91,59.94,0
24,399,27.9,59.94,0
47,400,27.91,59.96,0
27,409,27.9,59.94,0
25,403,27.93,59.91,0
29,399,27.93,59.98,0
25,397,27.92,59.89,0
25,396,27.91,59.88,0
16,399,27.89,59.93,0
30,399,27.9,59.94,0
0,399,27.87,59.96,0
17,401,27.89,59.93,0
25,395,27.89,59.95,0
29,397,27.87,59.99,0
25,394,27.87,60.0,0
24,386,27.87,59.95,0
25,396,27.89,60.06,0
23,394,27.88,59.97,0
32,401,27.88,60.03,0
25,398,27.89,60.03,0
24,402,27.89,60.02,0
0,402,27.9,59.97,0
29,404,27.89,59.98,0
25,406,27.88,60.01,0
24,406,27.89,59.98,0
25,405,27.88,59.94,0
24,405,27.91,60.02,0
25,402,27.88,60.0,0
21,403,27.9,60.01,0
25,401,27.89,59.99,0
25,402,27.89,60.03,0
26,402,27.91,59.94,0
27,403,27.92,60.01,0
37,403,27.92,59.99,0
25,402,27.93,59.96,0
21,403,27.93,59.96,0
25,404,27.93,59.93,0
32,403,27.93,59.95,0
25,398,27.91,59.93,0
25,399,27.91,59.92,0
49,398,27.91,59.99,0
27,409,27.89,59.93,0
24,394,27.9,59.95,0
22,401,27.91,59.92,0
25,399,27.88,60.03,0
24,397,27.88,60.01,0
0,403,27.88,60.02,0
27,410,27.88,59.99,0
29,404,27.88,60.05,0
25,406,27.9,60.01,0
24,407,27.9,60.0,0
24,406,27.92,60.03,0
26,410,27.91,60.04,0
25,410,27.91,60.05,0
20,409,27.91,60.03,0
25,409,27.92,60.03,0
25,407,27.9,59.99,0
25,410,27.9,60.05,0
25,414,27.89,59.96,0
25,408,27.9,60.02,0
25,409,27.89,60.03,0
24,409,27.88,60.03,0
0,402,27.9,60.05,0
25,407,27.88,60.03,0
25,413,27.88,60.07,0
25,412,27.9,60.02,0
22,408,27.9,60.03,0
25,403,27.91,60.06,0
0,404,27.91,60.05,0
26,404,27.91,60.04,0
25,402,27.91,60.04,0
24,404,27.93,60.04,0
20,403,27.93,60.05,0
25,403,27.92,60.02,0
23,407,27.9,60.02,0
23,405,27.91,60.05,0
25,404,27.9,60.07,0
13,408,27.89,60.05,0
25,407,27.91,60.14,0
26,408,27.91,60.1,0
25,408,27.93,60.06,0
27,404,27.93,60.08,0
25,406,27.93,60.04,0
25,408,27.94,60.07,0
23,397,27.93,60.07,0
26,402,27.94,60.06,0
25,402,27.94,60.04,0
25,400,27.94,60.05,0
24,397,27.94,60.03,0
24,391,27.93,60.03,0
29,397,27.93,60.02,0
25,400,27.94,60.05,0
25,402,27.91,60.08,0
23,399,27.9,60.03,0
24,396,27.9,60.05,0
22,417,27.9,60.1,0
46,405,27.92,60.06,0
23,401,27.91,60.07,0
25,402,27.92,60.04,0
26,410,27.92,60.06,0
24,403,27.93,60.09,0
24,398,27.92,60.1,0
25,404,27.92,60.08,0
25,400,27.93,60.16,0
25,404,27.92,60.15,0
25,404,27.93,60.13,0
26,402,27.9,60.16,0
24,396,27.9,60.17,0
25,401,27.92,60.19,0
24,394,27.9,60.22,0
25,398,27.92,60.23,0
25,397,27.91,60.21,0
27,394,27.92,60.26,0
25,397,27.91,60.3,0
22,381,27.91,60.3,0
24,395,27.91,60.35,0
25,400,27.92,60.29,0
25,405,27.93,60.34,0
23,387,27.95,60.32,0
25,406,27.95,60.33,0
25,404,27.94,60.33,0
24,405,27.93,60.31,0
25,408,27.9,60.28,0
27,411,27.91,60.33,0
24,419,27.91,60.36,0
42,403,27.9,60.41,0
27,409,27.92,60.41,0
25,402,27.92,60.51,0
25,403,27.93,60.58,0
16,406,27.94,60.73,0
45,404,27.94,61.15,0
25,405,27.94,61.29,0
31,409,27.94,61.5,0
